name,discount_rate,base_price,price,unit_price_text,arrival_info,rating_total_cnt,reward_cash,image_url,amount,amount_unit,quantity,quantity_unit
"권기옥 명인 웃말 한우 볶음 고추장, 250g, 1개",3,10600,10220,"(100g당4,088원)",,,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/6763771277080591-931886af-22d0-40f2-8c72-e5cc65c54b76.jpg,250.0,g,1.0,개
"권기옥 명인 웃말 한우 볶음 고추장, 500g, 1개",7,16980,15770,"(100g당3,154원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/11/23/10/9/c5b6556c-e910-443c-8a8e-c960aacba42c.jpg,500.0,g,1.0,개
"기순도 한우 볶음고추장, 230g, 1개",,,15000,"(100g당6,522원)",,5,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/10400749346271439-4c71fce5-8756-4856-8035-9d321ac12cf6.jpg,230.0,g,1.0,개
"반찬천국 고추장 볶음장, 300g, 1개",,,6400,"(100g당2,133원)",,7,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/09/10/18/2/fb8ebc2d-82ee-42eb-81af-4124c708f086.jpg,300.0,g,1.0,개
"한국맥꾸룸 맥 한우 볶음 고추장, 500g, 1개",,,30850,"(100g당6,170원)",,5,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/11/21/10/0/a9f14d8d-f0b0-4a70-b485-5ad81dc34b68.jpg,500.0,g,1.0,개
"한국맥꾸룸 맥 한우 볶음 고추장, 250g, 1개",,,17000,"(100g당6,800원)",,4,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/11/21/10/5/bdef083a-5249-4f2e-8223-0cfc70afd915.jpg,250.0,g,1.0,개
"한국맥꾸룸 맥 표고버섯 볶음 고추장, 500g, 1개",,,18600,"(100g당3,720원)",,12,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/14629916926343498-87a28c4a-0399-42a1-abbf-ff830b22d7e0.jpg,500.0,g,1.0,개
"맨즈쿠킹 만능 고추장볶음소스, 500g, 2개",,,9240,(100g당924원),,6,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/02/16/14/5/a947338c-db50-4803-b095-6398232d9396.jpg,500.0,g,2.0,개
"한국맥꾸룸 맥 황태볶음 고추장, 500g, 1개",,,18600,"(100g당3,720원)",,5,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/11/21/10/5/8435645e-8615-4b87-a298-8163d2700dcd.jpg,500.0,g,1.0,개
"자연에찬 볶음고추장, 200g, 2개",,,14400,"(100g당3,600원)",,27,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/03/31/17/0/867983c9-4437-4a90-8362-36b4fa637efe.jpg,200.0,g,2.0,개
"한국맥꾸룸 맥 표고버섯 볶음 고추장, 250g, 1개",,,11800,"(100g당4,720원)",,8,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/11/21/10/6/737dca29-1668-4ed4-b080-a5394faf6b8c.jpg,250.0,g,1.0,개
"소중한식사 소고기볶음고추장, 200g, 1개",,,12000,"(100g당6,000원)",,5,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/qwpe3oc0/b85b2f5d65ca45e5bf29fddf09274155.jpg,200.0,g,1.0,개
"한국맥꾸룸 맥 황태볶음 고추장, 250g, 1개",,,11800,"(100g당4,720원)",,2,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/11/21/10/6/4994b66b-c29e-4c41-94de-4798dfd0a0de.jpg,250.0,g,1.0,개
"맨즈쿠킹 만능 고추장볶음소스, 500g, 2개",,,9240,(100g당924원),,38,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/02/16/14/5/a947338c-db50-4803-b095-6398232d9396.jpg,500.0,g,2.0,개
"소보꼬 전복 볶음고추장, 250g, 1개",,,17500,"(100g당7,000원)",,74,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/10/25/11/6/7947bc6e-358b-48a3-bafe-0cdc0e5db228.jpg,250.0,g,1.0,개
"소보꼬 새우 볶음고추장, 250g, 1개",3,15250,14720,"(100g당5,888원)",,33,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/10/25/11/7/83398ff3-ebb4-47d0-ab82-00618ba387db.jpg,250.0,g,1.0,개
"동방푸드 산채비빔 맛다시 양념, 90g, 10개",4,10950,10460,"(100g당1,162원)",,126,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/03/10/12/0/5c3f32a4-0268-49b7-a638-d08aa52a4df8.jpg,90.0,g,10.0,개
"소중한식사 소고기볶음고추장, 200g, 1개",,,12000,"(100g당6,000원)",,14,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/qwpe3oc0/b85b2f5d65ca45e5bf29fddf09274155.jpg,200.0,g,1.0,개
"소보꼬 에어 볶음고추장, 30g, 8개",3,18250,17660,"(100g당7,358원)",,35,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/10/25/11/6/4580f8c8-facd-4b4d-aa02-27723da51dc8.jpg,30.0,g,8.0,개
"샘표 양조간장701 1.7L + 맛간장 500ml, 2.2L, 1세트",26,18910,13880,,내일(일) 새벽도착 보장,1957,694,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf80k_batch_2_max3k/d033/d7b21027eb7863da87f41a764d95b4a5fbdd6c4354f51ae8684037a5cd8a.jpg,2.2,l,1.0,세트
"청정원 햇살담은 우리콩 간장, 840ml, 1개",11,9980,8840,"(100ml당1,052원)",내일(일) 새벽도착 보장,648,442,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf40k_batch_0_max3k/67e3/4b03e1f8ae96538068ba924e1a70fa6b5105f2478717833190995069277f.jpg,840.0,ml,1.0,개
"샘표 맑은 조선간장, 930ml, 1개",24,10530,8000,(100ml당860원),내일(일) 새벽도착 보장,3053,400,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/801024297985821-00a90d3a-03a4-4777-8710-8ad9887cb9c5.png,930.0,ml,1.0,개
"청정원 햇살담은 두번달여 더 진한 진간장 골드, 1.7L, 1개",30,10270,7120,(100ml당419원),내일(일) 새벽도착 보장,1097,356,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1071458413880038-5f4c0928-20ac-42ba-b436-837b906fa48e.jpg,1.7,l,1.0,개
"담가 우리콩 진간장, 420ml, 1개",,,9300,"(100ml당2,214원)",내일(일) 새벽도착 보장,1017,440,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1210970243907849-20e40832-137e-4cdb-93d5-d01ff138d8d5.jpg,420.0,ml,1.0,개
"신앙촌 양조 생명물간장, 1.8L, 1개",3,18000,17300,(100ml당961원),내일(일) 새벽도착 보장,1539,865,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1834318576897022-89793cf0-daf5-4352-a972-38bbf63ea689.jpg,1.8,l,1.0,개
"하남 비빔냉면 양념장, 500g, 1개",,,10900,"(100g당2,180원)",내일(일) 새벽도착 보장,587,545,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1213421543126139-68acbc61-445d-4e35-ba1d-9b26ec0ca5cf.jpg,500.0,g,1.0,개
"기꼬만 코이다시 4배 농축 혼쯔유, 1.8L, 1개",10,18400,16490,(100ml당916원),내일(일) 새벽도착 보장,1003,825,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf80k_batch_4_max3k/2838/bf7d8a756e45d4ccdef801a9650e9b8b78eeb2612a61916868a6f576dbf3.jpg,1.8,l,1.0,개
"샘표 양조간장 701, 860ml, 1개",25,10610,7890,(100ml당917원),내일(일) 새벽도착 보장,2083,395,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf80k_batch_6_max3k/65f6/7f4e0c8a44d5b4877479405e085a32234fc76c5449f357d6980af1b86520.jpg,860.0,ml,1.0,개
"주비푸드 생와사비 간장소스, 170g, 4입",9,19200,17320,"(100g당2,547원)",내일(일) 새벽도착 보장,1407,866,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/11/18/17/0/0e183ab4-991e-4701-bc17-14c046460e5d.jpg,170.0,g,4.0,입
"담가 우리콩 전통간장, 900ml, 1개",,,9000,"(100ml당1,000원)",내일(일) 새벽도착 보장,36,405,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1309358378269063-7fe2a0de-d68b-4028-aaff-903ae0913097.jpg,900.0,ml,1.0,개
"한국맥꾸룸 맥 간장, 1L, 1개",,,20920,"(100ml당2,092원)",내일(일) 새벽도착 보장,369,1046,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/11916657914847-2ec51f95-92c9-4ce5-80b5-9e48fc47b689.jpg,1.0,l,1.0,개
"칠갑농산 면비빔장, 2kg, 1개",,,10200,(100g당510원),내일(일) 새벽도착 보장,1614,510,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf80k_batch_2_max3k/7e7e/4586e9f3d655327fb5f6a5f5aaa4d1471af90e11efc1214c9373ad119c34.jpg,2.0,kg,1.0,개
"신앙촌 양조 깔끔한 국간장, 860ml, 1개",,,7900,(100ml당919원),내일(일) 새벽도착 보장,178,395,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1545525749591308-0e20fa0f-7639-40a2-baa9-68e8e264e31b.jpg,860.0,ml,1.0,개
"청정원 햇살담은 자연숙성 국간장, 1.7L, 1개",34,11680,7600,(100ml당447원),내일(일) 새벽도착 보장,518,380,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1307508349500027-ca000add-b2c8-4354-b3c3-75395ed9ea01.jpg,1.7,l,1.0,개
"하남 불냉면 양념장, 500g, 1개",10,10900,9810,"(100g당1,962원)",내일(일) 새벽도착 보장,1260,490,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2269026852488458-4d0682f7-eca5-4bfd-a9d2-d0c36e6f6c28.jpg,500.0,g,1.0,개
"생생초 생초 사과, 1L, 1개",,,13890,(10ml당139원),내일(일) 새벽도착 보장,466,695,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/20465265220406-83943059-f636-431c-8649-61c2c2233688.jpg,1.0,l,1.0,개
"주비푸드 사시미 간장소스, 170g, 4개",,,17800,"(100g당2,618원)",내일(일) 새벽도착 보장,453,890,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/11/18/17/8/1a78a46c-290f-46a4-9850-6e5836f5e37e.jpg,170.0,g,4.0,개
"청정원 햇살담은맑은청간장 국찌개용, 390ml, 1개",13,7380,6370,"(100ml당1,633원)",내일(일) 새벽도착 보장,180,319,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/739167159308354-01d51195-1ae1-4ee2-9375-e9f5c88baf03.jpg,390.0,ml,1.0,개
"담가 우리콩 진간장, 1개, 0.9L",,,16000,"(100ml당1,778원)",내일(일) 새벽도착 보장,27,700,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/sljyvr9x/ce858b8093834cb8a879f835be5046a2.jpg,1.0,개,0.9,l
"샘표 국산콩 양조간장, 500ml, 1개",,,6700,"(100ml당1,340원)",내일(일) 새벽도착 보장,755,335,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3562752811542192-76e17adf-5ad8-4120-bbe9-c4f88a193bc7.png,500.0,ml,1.0,개
"청정원 햇살담은 염도낮춘 발효다시마 간장, 1개, 1.7L",33,12980,8580,(100ml당505원),내일(일) 새벽도착 보장,434,429,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/414383055780774-9573f0c3-ba12-418f-ad36-b60c9d9ca2fa.jpg,1.0,개,1.7,l
"담은차이 좋은양념 가득한 청양고추다대기, 250g, 1개",,,10900,"(100g당4,360원)",내일(일) 새벽도착 보장,1147,545,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf80k_batch_1_max3k/e889/8fd52c6977f262d5cc6ee25fe9f1f0e4338fd1a7e75eff87c409c08a6cb3.jpg,250.0,g,1.0,개
"캐비아 삼원가든 비빔양념장, 2kg, 1개",5,23500,22250,"(100g당1,113원)",내일(일) 새벽도착 보장,,1113,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/01/10/16/5/717b594d-6e6b-4d9e-8787-c1871a42fed4.jpg,2.0,kg,1.0,개
"샘표 국간장, 1.7L, 1개",,,8890,(100ml당523원),내일(일) 새벽도착 보장,586,445,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1653050407870168-1e142d77-1e41-4144-b63d-79d8e772c714.png,1.7,l,1.0,개
"샘표 맑은 조선간장, 500ml, 1개",9,6200,5610,"(100ml당1,122원)",내일(일) 새벽도착 보장,57,280,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/804074207519524-a1c73bb6-d7a0-4573-bfac-93f6ecc46b61.png,500.0,ml,1.0,개
"울릉도홍가네식품 독도 홍게 맛간장, 1개, 520g",5,10000,9500,"(100g당1,827원)",내일(일) 새벽도착 보장,191,475,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8650230686499995-c2e08905-3097-48f9-9362-55faa527ae82.jpg,1.0,개,520.0,g
"담가 전통식품 인증 우리콩 전통간장, 180ml, 2개",,,9600,"(100ml당2,667원)",내일(일) 새벽도착 보장,86,430,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/07/08/15/0/ad68fe3a-9146-47e5-a384-e5ca39df4b00.jpg,180.0,ml,2.0,개
"미즈칸 농축 쯔유, 1L, 1개",2,10000,9780,(100ml당978원),내일(일) 새벽도착 보장,557,489,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf80k_batch_4_max3k/5584/58bd4b5286900b741d2f6031d522506424f25372e6d08ae8accb7db8790d.jpg,1.0,l,1.0,개
"주비푸드 생와사비와 사시미간장소스, 45g, 6개",,,5940,"(100g당2,200원)",내일(일) 새벽도착 보장,1027,297,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/11/18/17/4/f563512a-4ad5-4206-ba16-9d29c9de6c45.jpg,45.0,g,6.0,개
"주비푸드 생와사비 30%와 사시미간장소스, 45g, 6개",,,12850,"(100g당4,759원)",내일(일) 새벽도착 보장,93,643,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/287508082556355-3bf36789-3b33-4d20-9ca5-2e4ffe3b2b75.jpg,45.0,g,6.0,개
"청정원 맛술, 1.8L, 1개",,,6840,(10ml당38원),내일(일) 새벽도착 보장,2244,342,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf80k_batch_2_max3k/0e57/85f078885d9a9fd35c1dd515ecaa4397251f03137a07f1a9e9d273a0bb42.jpg,1.8,l,1.0,개
"주비푸드 생와사비 70%와 사시미간장소스, 45g, 6입",,,14350,"(100g당5,315원)",내일(일) 새벽도착 보장,109,718,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/11/18/17/8/de5fd770-b636-4ed7-85c8-f8b6a4c7146a.jpg,45.0,g,6.0,입
"스가홍 비빔장, 2kg, 1개",,,24500,"(100g당1,225원)",내일(일) 새벽도착 보장,,1225,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/04/24/13/4/4240b905-bba7-49fd-baa8-8c63e7e2d18d.jpg,2.0,kg,1.0,개
"한국맥꾸룸 맥 어간장, 300ml, 1개",,,10000,"(100ml당3,333원)",내일(일) 새벽도착 보장,108,500,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/329982006705830-96e79208-bf14-4642-923c-4b58fce9a652.jpg,300.0,ml,1.0,개
"풀무원 풀스키친 함흥 냉면 비빔장, 1개, 2kg",,,24000,"(100g당1,200원)",내일(일) 새벽도착 보장,58,1200,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1355206710057759-09300ea7-4587-4c3e-996d-07490a001d71.jpg,1.0,개,2.0,kg
"젠미코리아 맛쯔유, 320g, 2개",,,15000,"(100g당2,344원)",내일(일) 새벽도착 보장,189,750,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/05/11/15/9/1033144e-78b1-4bd6-8fc6-b5c8facadc3a.jpg,320.0,g,2.0,개
"샘표 맛있게 염도낮은 양조간장, 500ml, 1개",,,5000,"(100ml당1,000원)",내일(일) 새벽도착 보장,41,250,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf40k_batch_0_max3k/7986/f8ad3e6586173a6f47db5aafb9cb09cee82ecb153dddd8a81f0ff28fb549.png,500.0,ml,1.0,개
"hcook 비빔면양념장, 2kg, 1개",,,17900,(100g당895원),내일(일) 새벽도착 보장,,760,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/769359504899198-ef239428-9090-48f2-b82f-18f991c2a8fe.jpg,2.0,kg,1.0,개
"홍초 자몽, 1개, 1.8L",30,15900,11000,(10ml당61원),내일(일) 새벽도착 보장,920,550,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8584340631452190-816f2e5e-22b4-4f40-b727-10d8a3e6b430.jpg,1.0,개,1.8,l
"맑은물에 운주골정학님 전통 간장, 1.8L, 1개",,,26850,"(100ml당1,492원)",내일(일) 새벽도착 보장,11,1343,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8670352753117676-5b0918e9-b5a2-4cfd-9e7f-61f81b191590.jpg,1.8,l,1.0,개
"코다노 만능비빔장, 2kg, 1개",,,9630,(100g당482원),내일(일) 새벽도착 보장,495,481,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/454650069228799-73177187-8be5-4b64-ba31-3e275e38716e.jpg,2.0,kg,1.0,개
"청정원 제주 모슬포 멸치액젓, 750g, 1개",3,5580,5370,(10g당72원),내일(일) 새벽도착 보장,770,269,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/879683420647059-c3bc24fb-7bc1-4cc9-a2f4-08c75324d090.jpg,750.0,g,1.0,개
"신앙촌 양조 생명물간장, 360ml, 1개",4,5760,5500,"(100ml당1,528원)",내일(일) 새벽도착 보장,109,275,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1755393119404525-25207963-1344-4b8c-b481-2e249c2bd15a.jpg,360.0,ml,1.0,개
"고래미 간장새우비빔장 (냉동), 500g, 1개",,,21500,"(100g당4,300원)",내일(일) 새벽도착 보장,6,1075,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1826406784543755-fa5b132d-e2d3-41b3-889b-c5b99d6937a2.jpg,500.0,g,1.0,개
"청정원 남해안 멸치액젓 골드, 1kg, 1개",21,6090,4780,(10g당48원),내일(일) 새벽도착 보장,4459,239,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf80k_batch_3_max3k/30fb/4d49b7f908ceb5819f9a74cb3fd8357267ae2e0a51f9d804a0c7d2fd3dd5.jpg,1.0,kg,1.0,개
"담은차이 좋은양념 가득한 만능볶음장, 400g, 1개",,,9300,"(100g당2,325원)",내일(일) 새벽도착 보장,23,465,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/03/14/18/8/d8ab5096-c749-4455-a971-e426be16c670.jpg,400.0,g,1.0,개
"소미 스끼야끼 노다래 소스, 500ml, 1개",,,7540,"(100ml당1,508원)",내일(일) 새벽도착 보장,19,377,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/fiv6fgbt/c5a160669937475c8582e4027b3f94bd.jpg,500.0,ml,1.0,개
"움트리 와사비믹스 간장, 10g, 100개",,,10140,"(100g당1,014원)",내일(일) 새벽도착 보장,93,507,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1830858375952924-78ec0a24-95e1-470c-8b8f-c89cf8e79600.jpg,10.0,g,100.0,개
"움트리 믹스간장, 1.2kg, 1개",,,8000,(100g당667원),내일(일) 새벽도착 보장,3,400,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/966673276058171-8d2e70c2-ffa2-4d20-98c3-2b2791199ef2.jpg,1.2,kg,1.0,개
"야마키 멘 쯔유, 1개, 500ml",,,6880,"(100ml당1,376원)",내일(일) 새벽도착 보장,233,344,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2462691373328096-6aa9cc1b-cb78-4081-8083-e652792550b4.jpg,1.0,개,500.0,ml
"청정원 햇살담은 조림간장, 840ml, 1개",22,7180,5530,(100ml당658원),내일(일) 새벽도착 보장,305,276,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4870763164923757-c3800468-69b1-4668-8b21-d96bc2caa81f.jpg,840.0,ml,1.0,개
"기꼬만 혼쯔유, 500ml, 1개",5,7240,6810,"(100ml당1,362원)",내일(일) 새벽도착 보장,2963,340,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/0820_amir_esrgan_inf80k_batch_0_max3k/4880/6cc32b65f4f481eb7b227c8bde43f496d1b9df8e0a9b9954290bfd3cd810.jpg,500.0,ml,1.0,개
"주비푸드 생와사비 50%와 사시미간장소스, 45g, 6입",8,14710,13500,"(100g당5,000원)",내일(일) 새벽도착 보장,54,675,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/11/18/17/2/26007887-915e-4f2b-ac8d-14f77692d5a5.jpg,45.0,g,6.0,입
"삼진어묵 주부천하 쯔유 비법 어묵전골소스 6개입, 90ml, 1개",,,4900,"(100ml당5,444원)",내일(일) 새벽도착 보장,9,245,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/znpsbrnm/df3e26e8a6c14e2c99bb012b4cdd306e.jpg,90.0,ml,1.0,개
"몽고간장 송표 프라임, 900ml, 1개",,,6100,(100ml당678원),내일(일) 새벽도착 보장,306,305,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8657179893225261-65007eba-b2a5-4eb6-b159-5a369058dec1.jpg,900.0,ml,1.0,개
